"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.midnightblue","p.MM.midnightblue","MM.green","p.MM.green","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.cyan","p.MM.cyan","MM.blue","p.MM.blue","MM.grey60","p.MM.grey60","MM.lightcyan","p.MM.lightcyan","MM.royalblue","p.MM.royalblue","MM.grey","p.MM.grey","MM.darkgreen","p.MM.darkgreen","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.greenyellow","p.MM.greenyellow","MM.lightgreen","p.MM.lightgreen","MM.darkred","p.MM.darkred","MM.brown","p.MM.brown"
"MMT00055423","MMT00055423",NA,235497,"black",-0.363492816935112,1.58219187945379e-05,-0.350391558210165,3.31838387067341e-05,-0.443522277024408,7.99934838560416e-08,-0.435825241520242,1.41464061715026e-07,-0.139718312212386,0.107373425018158,0.891965105849037,2.40517882392903e-47,0.451063140348976,4.51318230500543e-08,-0.471990567786934,8.55694790739659e-09,-0.472283968956515,8.35306505996026e-09,0.274504485796041,0.00132855518447395,-0.187616844245941,0.0299470528543854,0.57741885813582,2.80319462133879e-13,-0.130269982688908,0.133547840299879,0.0841537243480485,0.333674283419815,-0.190895193927097,0.0271448526208594,-0.102570543671086,0.238267017031638,-0.193814398178037,0.0248410332174498,0.0116923442437233,0.893335190766763,0.00224653105624054,0.979447273343429,0.607455888215805,7.14092845469959e-15
"MMT00069257","MMT00069257","Pipox",19193,"black",-0.361385624027689,1.78629374466769e-05,-0.490906497351446,1.72393734496592e-09,-0.526796707008871,6.22058974728172e-11,-0.300458708206305,0.000419757889579384,-0.314591218846195,0.000213917807298693,0.680308226039063,1.55735420743643e-19,0.506735876253143,4.17657636011813e-10,-0.471264610388745,9.08217355781886e-09,-0.304096599091938,0.000354027655217802,0.211688285051714,0.0140725834777866,-0.330316390344513,9.70487473001739e-05,0.607332417499642,7.25524714981517e-15,-0.0650667294768875,0.455101360288705,0.0426496433715181,0.624627403843111,-0.292860622705888,0.000594841760360887,0.0350821550507574,0.687371589276338,-0.154947036146754,0.0738324564374925,-0.00461527408485707,0.95779133593988,-0.0150293071524121,0.863157180238885,0.60643891999543,8.13724443184299e-15
"MMT00026784","MMT00026784",NA,384929,"black",-0.359598676882824,1.97855750243823e-05,-0.376973641643349,7.13300964920457e-06,-0.437469667370946,1.25389898144999e-07,-0.443297126860977,8.13549995542363e-08,-0.159882331101486,0.0649907366570724,0.930981737693408,1.27167697922185e-59,0.39578785238682,2.20782159721412e-06,-0.392146040987175,2.78621629814447e-06,-0.469166561201277,1.07800371642636e-08,0.340490328448077,5.6855960847656e-05,-0.136776608298847,0.115052103769209,0.512482605978156,2.45127819696776e-10,-0.0563692986738847,0.517681630120663,0.10620697503452,0.221944348227487,-0.168482695459367,0.0516558182338421,-0.122743795897512,0.157685366274694,-0.0967630460835425,0.26603862015946,-0.0659952880560977,0.448678520425981,0.0569325310086373,0.513499963207018,0.612568123396763,3.67723547190446e-15
"MMT00013402","MMT00013402","Apln",30878,"black",-0.35667421677871,2.33579699915255e-05,-0.341325140811862,5.43702250742987e-05,-0.406124330026696,1.12340248799246e-06,-0.437418172912153,1.25865619752102e-07,-0.174141005774632,0.0441835552490878,0.840813091878814,5.38669714832672e-37,0.219628074092496,0.0107793431239723,-0.28261841327528,0.000937592443613581,-0.403150281754624,1.36764937501333e-06,0.227099056390103,0.00831989902477098,-0.1086527806221,0.211421306773653,0.315459620681306,0.000205011242584278,0.0838911393722826,0.335190203635282,0.234365723424077,0.00641784745151854,-0.0107335956701598,0.902035959351198,-0.100484846132322,0.247998225822712,-0.0141539326129321,0.871056425649372,-0.0167839737463569,0.847364762249729,0.0560278171422886,0.520225383509028,0.382627352159942,5.05261748417763e-06
"MMT00082577","MMT00082577",NA,NA,"black",-0.355582977974808,2.48400834106031e-05,-0.412339574372145,7.40114011108053e-07,-0.442183346229296,8.84229382346177e-08,-0.371222469147635,1.00640000639372e-05,-0.260665482098097,0.00235074273163454,0.755360461912067,5.38524140643059e-26,0.567145317970241,9.04355226070308e-13,-0.418943620807247,4.70638538160174e-07,-0.244972541533383,0.00433363311246625,0.26107159869557,0.00231267947106172,-0.301024107982945,0.000408852520810173,0.639206515558593,9.45174933356287e-17,-0.124174386644386,0.152862123285086,0.0247106208461358,0.776862919463917,-0.41049267194735,8.38563617180514e-07,0.00492725080601513,0.954941080216451,-0.237659965437911,0.00569103102685781,-0.0634612683630291,0.466326134056813,0.000485476301481554,0.995558084173743,0.677545120014976,2.47514931282891e-19
"MMT00046878","MMT00046878",NA,NA,"black",-0.351969497093777,3.04039349168241e-05,-0.379594944049803,6.08395548304455e-06,-0.483609760024672,3.23549562147373e-09,-0.45705276346569,2.83607081626546e-08,-0.202419752407206,0.0189984633253755,0.911750697769482,7.44229047988227e-53,0.447225746904822,6.04960856134254e-08,-0.403517355825906,1.33497749098687e-06,-0.414632842513351,6.33140676491974e-07,0.252526822880286,0.0032432840468095,-0.21491491437277,0.012641081738567,0.492210500988477,1.53808136876806e-09,-0.0622331817735988,0.475013982648844,0.0965450540623463,0.267122269549006,-0.211761265045486,0.0140387045541276,-0.114833534033723,0.186429426758433,-0.137596339880411,0.112870682813967,-0.0249136493130817,0.775078171253056,0.0479787699250408,0.581970772369496,0.570562576979056,6.15303300420827e-13
"MMT00043835","MMT00043835","Zc3hdc3",223642,"black",-0.350291572316186,3.33677931691506e-05,-0.342163187721847,5.1977511151165e-05,-0.437410805601329,1.25933822202104e-07,-0.397638668167221,1.95950595458394e-06,-0.190372504135252,0.0275760371309419,0.922352149838029,2.27449136988742e-56,0.45027712704347,4.7937349574546e-08,-0.440678420330663,9.89115074809198e-08,-0.424571726574389,3.17534162319328e-07,0.222810191830579,0.00966289794848037,-0.215941456656766,0.0122131984726533,0.527589080377947,5.75500799421717e-11,-0.054497168199292,0.531705191980666,0.0984405654488357,0.257799694709647,-0.190563694683598,0.0274176449679583,-0.131389896460966,0.130211837193631,-0.171903785434139,0.0470224707923162,-0.00452120057189597,0.958650908878845,-0.00487642237515392,0.955405416804804,0.561118532540926,1.76470014564614e-12
"MMT00074856","MMT00074856","A730019I05Rik",320790,"black",-0.343345509856829,4.87691824033836e-05,-0.389826632956574,3.22662433224211e-06,-0.392927897111691,2.65107210197579e-06,-0.449038509118342,5.27002751988607e-08,-0.118956246728734,0.17100444961074,0.669697009068781,8.98182321148957e-19,0.686599741624114,5.32005179140365e-20,-0.574676918587316,3.84724350361724e-13,-0.305132483779255,0.000337132668856305,0.192491984872997,0.0258630609228828,-0.347578372952959,3.87407845220365e-05,0.732176617069227,9.08943610789269e-24,-0.156619140447236,0.0707339135781788,-0.0391140944416623,0.653642139242404,-0.437861422236094,1.21826631466763e-07,-0.066586059237343,0.444618778439945,-0.353684115860843,2.76319889363715e-05,0.0533795189846733,0.540166941546163,0.0200736789787498,0.817924052313476,0.709073180118119,9.09750265761399e-22
"MMT00049967","MMT00049967","Moap1",64113,"black",-0.343218043470133,4.91059290499914e-05,-0.360235206445581,1.90794047495601e-05,-0.423992306683348,3.30771483830786e-07,-0.389299349244355,3.33556922906872e-06,-0.186164210452919,0.0312651845853877,0.916998486992929,1.55083011959233e-54,0.335930646521085,7.24183573501272e-05,-0.344485221737052,4.58529528154148e-05,-0.450275513793331,4.79432760197331e-08,0.297099282074116,0.000490286829869503,-0.103667082135331,0.233259207327707,0.434040529559334,1.61133626129514e-07,-0.0643011253636353,0.460435314983214,0.174895902690729,0.0432585052205973,-0.104608456923312,0.229019264658382,-0.109628425302918,0.207324717389057,-0.0707949027296362,0.416302268979115,-0.0438805068185752,0.614656811485133,0.126375002303055,0.145660563735642,0.51903457970709,1.31893755562779e-10
"MMT00049822","MMT00049822","Ddx18",66942,"black",-0.341669863692177,5.33737789472017e-05,-0.356337268951096,2.38064910641103e-05,-0.429104688591359,2.30078308122681e-07,-0.423793009446114,3.35445086701361e-07,-0.216131538361605,0.0121353760352746,0.848335460345178,2.8634479771302e-38,0.324662039077963,0.000129592232413796,-0.342754657381911,5.03485712665463e-05,-0.403346366498505,1.35010319584095e-06,0.19598433063596,0.0232389138304448,-0.176888374278351,0.0408943458742477,0.406417405765977,1.1017195924654e-06,-0.00632513713945332,0.942177332628517,0.123224376849421,0.156052534212477,-0.0961614460247588,0.269036482417509,-0.103618302000405,0.233480402230028,-0.0903900585632865,0.298960228746198,-0.0219977471657738,0.800819072994473,0.0329029879232008,0.705866320721426,0.442844680327582,8.4158382861293e-08
"MMT00021424","MMT00021424","Pscd2",19158,"black",-0.340784436393833,5.59683309570268e-05,-0.320290709218186,0.000161435429908993,-0.427031386881918,2.66761949843928e-07,-0.394812478238833,2.35042279858906e-06,-0.128019225877372,0.140449633774112,0.842683491284786,2.63454576283844e-37,0.452448160551344,4.05668226316969e-08,-0.448444293059625,5.51430731768174e-08,-0.415141683616086,6.1148878554341e-07,0.270625579720756,0.0015636746257015,-0.217885794607219,0.011437418998014,0.544430754927313,1.0490864790739e-11,-0.0746642804025168,0.391222858820788,0.0669984609948204,0.441797102876601,-0.219049163304789,0.0109942138641948,-0.0878502859076966,0.312798993852738,-0.200458861051478,0.0202133462681236,0.0226366771950848,0.795159369791641,0.00819081193208326,0.925165730429464,0.594227920936839,3.76770697026719e-14
"MMT00031504","MMT00031504",NA,NA,"black",-0.336511857477871,7.02337986758703e-05,-0.380002057463137,5.9347514632585e-06,-0.408046136407421,9.88291038467911e-07,-0.349237985912803,3.5365273732113e-05,-0.242228724023206,0.00480458749830828,0.756512181304997,4.11244109091593e-26,0.607410677310401,7.18258338362465e-15,-0.477341755413423,5.49223408115678e-09,-0.275143653895657,0.00129306438897814,0.233912886896196,0.00652395761750699,-0.303720713321926,0.000360349384605003,0.655024284350737,9.02592994236605e-18,-0.0968295176119039,0.265708782848064,-0.0411954771197529,0.63649487854402,-0.413864379432761,6.67229422208805e-07,-0.00848170123914793,0.922516191734311,-0.313149497395773,0.000229501543739862,-0.00935124685111095,0.914601195554176,-0.017809678953502,0.838160736539164,0.68070783942481,1.45580981817229e-19
"MMT00079364","MMT00079364",NA,NA,"black",-0.335421943849053,7.43823592629275e-05,-0.31841707291669,0.000177196573243611,-0.372457136806612,9.3522397596167e-06,-0.372583895259887,9.28192010747229e-06,-0.167027187883988,0.0537385046487682,0.885691825548674,8.06919682394313e-46,0.246476028151984,0.00409351295657122,-0.285941662854634,0.000810405282273115,-0.45792184477448,2.64922068126184e-08,0.244365604731201,0.00443409014442481,-0.0807560717573126,0.353626911906638,0.373765281814245,8.65012739845805e-06,-0.0977079451262774,0.261376092637287,0.181581046480407,0.0357509627800515,-0.0331913883167817,0.703408479488162,-0.174705226369591,0.0434906190450596,-0.0135919923848226,0.876134048369559,-0.087435755761155,0.31509666073001,0.0488211363572092,0.575353203277954,0.427105093946872,2.65367154312738e-07
"MMT00014056","MMT00014056",NA,NA,"black",-0.334058384186344,7.98952002501561e-05,-0.362705454415935,1.65573862526675e-05,-0.416474146219304,5.58082806034195e-07,-0.364327950119187,1.50755309962419e-05,-0.225894230406686,0.00867940571633844,0.749402003322879,2.12254605434179e-25,0.636900521320105,1.31611459602189e-16,-0.516183688765506,1.73000879525048e-10,-0.287090787275258,0.00077024785207213,0.198217467322615,0.021683546006444,-0.343314764154894,4.88502092212647e-05,0.690144980521621,2.86972693292915e-20,-0.12154542117537,0.161812683809164,-0.0505467801755927,0.561907571710184,-0.424914154955545,3.09950412512589e-07,0.00295486724408627,0.972969111022361,-0.359784128469323,1.95773340280044e-05,0.0277119279894667,0.750602923617878,-0.040241056588918,0.644334597134331,0.679294716722308,1.84691883482325e-19
"MMT00008266","MMT00008266","Kitl",17311,"black",0.332772879568453,8.54400163676658e-05,0.497655584011932,9.50267094025719e-10,0.427074660395074,2.65942217566877e-07,0.292209361802652,0.000612614085813162,0.389312777164372,3.33275205738394e-06,-0.43578017150422,1.41931223370612e-07,-0.462982766559734,1.77462656041659e-08,0.20984835336798,0.0149506123255696,0.0457231902772205,0.599861276675493,-0.0432817367799291,0.619498501041633,0.234069849109058,0.00648700237445182,-0.383499842295847,4.78802669556751e-06,0.097928390610242,0.260296406201803,-0.0927519657162871,0.286458732591095,0.333880873056951,8.06403263247156e-05,0.0990391203100552,0.254902773708877,0.206396153030349,0.0167273670272678,0.0257493023475123,0.767744710026042,-0.00703285564318338,0.935720722174553,-0.317808068982258,0.000182620011698948
"MMT00047284","MMT00047284",NA,NA,"black",-0.331413337711007,9.16939408480713e-05,-0.368826886881749,1.15933004126931e-05,-0.394503484920993,2.39739214589893e-06,-0.36701084790008,1.28960361537594e-05,-0.216018618003459,0.0121815548516311,0.760972438267956,1.42682947257264e-26,0.603816455995432,1.13715549190804e-14,-0.485854070986649,2.67008441636759e-09,-0.301763481035723,0.00039498621139068,0.222494255819383,0.00976899289762214,-0.312020281269291,0.000242435911247874,0.669512767503236,9.25339389751689e-19,-0.0937424717754152,0.281321432113383,-0.00304069872078574,0.972184241641823,-0.396832650595771,2.06419699996729e-06,0.00296244275381219,0.97289983718292,-0.326264789266746,0.000119461807997974,-0.00961783017942639,0.912176273295582,-0.00382206426790371,0.965040513008645,0.676927161854208,2.74348849852996e-19
"MMT00007845","MMT00007845",NA,NA,"black",-0.330382224122233,9.67193165623196e-05,-0.309654752212176,0.000271751560736503,-0.391340433157477,2.93228679877357e-06,-0.398700909332996,1.82921808615361e-06,-0.203813011178129,0.0181740921188634,0.880676534541224,1.15802765600425e-44,0.226309160692916,0.00855407503792996,-0.341065374577022,5.51325800477674e-05,-0.484787941499931,2.92567138466587e-09,0.220060265885827,0.0106213439123083,-0.100970092904562,0.245710041875491,0.396761772044088,2.07365294984171e-06,0.14106807328887,0.103987258313952,0.17793778882099,0.0396933192459161,0.00137624003088434,0.98740840137327,-0.101734356377476,0.242135906764415,-0.0405318095654534,0.641942122218484,0.0496961778026192,0.56851640079736,0.0261264110592103,0.764441983701666,0.404728644045716,1.23234937105076e-06
"MMT00051695","MMT00051695","Trdn",76757,"black",-0.328258859312173,0.000107888187936684,-0.329522294639729,0.000101105763048209,-0.455239903293778,3.2673392056639e-08,-0.38040728804809,5.78967984338237e-06,-0.235304186237919,0.00620281789833316,0.777558480257098,2.25230045892019e-28,0.272511971964606,0.00144497041405606,-0.295017904160589,0.00053930490193132,-0.36071075764577,1.85673857825541e-05,0.161846227251794,0.0617216001279036,-0.136054461398235,0.117000874516514,0.310900411423284,0.000255928073152996,0.0612564402723307,0.481985959504186,0.128086914134445,0.140238191968679,-0.0618753811709876,0.477561591098322,0.0306457982453686,0.725205909678771,-0.0335198759994369,0.700612730333391,0.00652365055465692,0.940365870931001,0.0392244360061226,0.652728446173127,0.351025806701783,3.20389430817999e-05
"MMT00040833","MMT00040833","Nut",213765,"black",-0.325928700618465,0.000121522875358173,-0.327603751581508,0.000111569786681428,-0.434913998179476,1.51201127008092e-07,-0.424048742413206,3.29459372771355e-07,-0.198375467426429,0.0215769754834599,0.890188309034533,6.64729308213952e-47,0.324753545063451,0.000128992961456507,-0.294622576612462,0.000549110447568626,-0.373885545702655,8.58814127840921e-06,0.232384595251919,0.00689368073500723,-0.14743808411292,0.0891246317868336,0.369786765756339,1.09559211922941e-05,0.128477320849843,0.139023377058847,0.161425063687268,0.0624110998750095,-0.131440270167157,0.130063300239946,-0.185617326202023,0.0317740248141192,-0.0540072043023918,0.535406531264051,-0.0393325367160551,0.651833807853491,-0.0185931845940812,0.831144703749186,0.442051392893293,8.92982253061896e-08
"MMT00038930","MMT00038930","Pes1",64934,"black",-0.319591505448132,0.000167158061457042,-0.363302310012349,1.5996992022547e-05,-0.443552526642064,7.98122306149885e-08,-0.365416627091115,1.41522930737593e-05,-0.255385692640094,0.00289988918141435,0.836646960764129,2.56449334798773e-36,0.332364464250214,8.72755622936944e-05,-0.336272647000408,7.11253325274314e-05,-0.40244242860206,1.43281090097403e-06,0.26146114662296,0.00227669433262784,-0.152949383425877,0.0776771088493383,0.441087894930079,9.59454252458388e-08,0.00717352575652667,0.934437854232917,0.136052961811593,0.117004947762123,-0.129184776588228,0.136842445990879,-0.0963753914316891,0.267967744925177,-0.0619807558990765,0.476810536243016,-0.0257006546349913,0.768171072934267,0.0171846644413731,0.843766696893282,0.505091384687223,4.85577206670132e-10
"MMT00054040","MMT00054040","Rfx1",19724,"black",-0.319525712687122,0.000167706141895779,-0.370705336106977,1.03770576271867e-05,-0.437564529752509,1.24518028264635e-07,-0.402621455295295,1.41605727307613e-06,-0.202046203111843,0.0192249071684625,0.896155424658136,2.03548297813222e-48,0.312105417338915,0.000241437660879805,-0.345178423642594,4.41600371734986e-05,-0.497881345831582,9.31312061800632e-10,0.323974272524502,0.000134180100153358,-0.0216975956609029,0.803481435950831,0.432393659083629,1.81581837310774e-07,-0.0174600982969956,0.841295258369758,0.330912318469482,9.41045213414735e-05,-0.0751458816035661,0.388166117709187,-0.0958619732004468,0.270537313815615,-0.0982446455203845,0.258752804197706,0.00485326851725999,0.955616940863291,0.117575265784299,0.176062388769478,0.503881487038179,5.42227075103843e-10
"MMT00072359","MMT00072359",NA,NA,"black",-0.318837812900371,0.000173537567036003,-0.268235167111516,0.00172682589238862,-0.352030695750045,3.03006576550661e-05,-0.301484670235299,0.000400163240037594,-0.152173453580563,0.0792132463331733,0.80289437329684,1.89922932242516e-31,0.395523242787209,2.24567419064553e-06,-0.463437352050204,1.71134762782583e-08,-0.492976631879538,1.43805369110991e-09,0.166811143887269,0.054053469113491,-0.179392205280104,0.0380778209089232,0.550624675467716,5.47604524241021e-12,-0.00119198573058837,0.989094082839802,0.0227200268376643,0.794421829015524,-0.11313293678652,0.193079850846708,-0.0976402516072674,0.261708251797457,-0.166184267865669,0.0549760053609744,0.00168767811396157,0.984559287903003,0.0129633468320538,0.88182038162341,0.50268687684887,6.04387145437423e-10
